Date,Time,1LAC23CT101_XQ02.Out.Average,1LAC23CT102_XQ02.Out.Average,1LAC23CT103_XQ02.Out.Average,1LAC23CT104_XQ02.Out.Average,1LAC23CT105_XQ02.Out.Average,1LAC23CT106_XQ02.Out.Average,1LAC23CT107_XQ02.Out.Average,1LAC23CT108_XQ02.Out.Average,1LAC23CT109_XQ02.Out.Average,1LAC23CT110_XQ02.Out.Average,1PGB41CT101_XQ02.Out.Average,1PGB41CT102_XQ02.Out.Average,1PGB41CT103_XQ02.Out.Average,1PGB41CT104_XQ02.Out.Average,1PGB41CT105_XQ02.Out.Average,1PGB41CT106_XQ02.Out.Average,1PGB41CT107_XQ02.Out.Average,1PGB41CT108_XQ02.Out.Average,1PGB41CT109_XQ02.Out.Average,1PGB41CT110_XQ02.Out.Average,1PGB41CT111_XQ02.Out.Average,1PGB41CT112_XQ02.Out.Average,1LAC13CT101_XQ02.Out.Average,1LAC13CT102_XQ02.Out.Average,1LAC13CT103_XQ02.Out.Average,1LAC13CT104_XQ02.Out.Average,1LAC13CT105_XQ02.Out.Average,1LAC13CT106_XQ02.Out.Average,1LAC03CT105_XQ02.Out.Average,1LAC03CT106_XQ02.Out.Average,1LAC03CT107_XQ02.Out.Average,1LAC03CT108_XQ02.Out.Average,1LAC03CT103_XQ02.Out.Average,1LAC03CT104_XQ02.Out.Average,1LAB13CT103_XQ02.Out.Average,1LAB13CT104_XQ02.Out.Average,1LAB13CT105_XQ02.Out.Average,1LAB23CT101_XQ02.Out.Average,1LAB23CT102_XQ02.Out.Average,1LAB23CT103_XQ02.Out.Average,1LAB13CT101_XQ02.Out.Average,1LAB13CT102_XQ02.Out.Average,1LAC13CT107_XQ02.Out.Average,1LAC13CT108_XQ02.Out.Average,1LAC03CT123_XQ02.Out.Average,1LAC03CT124_XQ02.Out.Average,1LAC03CT109_XQ02.Out.Average,1LAC03CT110_XQ02.Out.Average,1LAB13CP101_XQ01.Out.Average,1LAB13CP102_XQ01.Out.Average,1LAB13CP105_XQ01.Out.Average,1LAB23CP101_XQ01.Out.Average,1LAB23CP102_XQ01.Out.Average,1MdbfpC_SucFlAct.Out.Average,1LAB13CF101_XQ01.Out.Average,1LAB13CF102_XQ01.Out.Average,1LAB13CP103_XQ01.Out.Average,1LAB13CP104_XQ01.Out.Average,1LAC03CT111_XQ02.Out.Average,1LAC03CT113_XQ02.Out.Average,1LAC03CT115_XQ02.Out.Average,1LAC03CT117_XQ02.Out.Average,1LAC03CT119_XQ02.Out.Average,1LAC03CT121_XQ02.Out.Average,1LAC03CT125_XQ02.Out.Average,1LAC03CT126_XQ02.Out.Average,1LAC23CS101_XQ50.Out.Average,1LAC23CS102_XQ50.Out.Average,1LAC03AP001_XQ06.Out.Average,1LAC03AA101_XQ50.Out.Average,1LAC23CP101_XQ01.Out.Average,1LAC23CP102_XQ01.Out.Average,1LAC23CP103_XQ01.Out.Average,1LAC23CP104_XQ01.Out.Average,1LAC23CP105_XQ01.Out.Average,1LAC23CP106_XQ01.Out.Average,1LAC03CT101_XQ02.Out.Average,1LAC03CT102_XQ02.Out.Average,1LAC23CT111_XQ02.Out.Average,1LAC23CT112_XQ02.Out.Average,1LAC23CT113_XQ02.Out.Average,1LAC23CT114_XQ02.Out.Average,1LAC23CT115_XQ02.Out.Average,1LAC23CT116_XQ02.Out.Average,1LAC23CT117_XQ02.Out.Average,1LAC23CT118_XQ02.Out.Average
06/13/2025,00:11:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.99671,51.6525,52.07151,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.265224,9.233162,9.225837,9.064686,9.156249,0,0,14.76447,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:12:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.94171,51.6525,51.79183,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.265224,9.233162,9.225837,9.064686,9.156249,0,0,14.49763,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:13:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.94171,51.49319,51.79183,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.265224,9.233162,9.225837,9.064686,9.156249,0,0,14.68149,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:14:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.94171,51.33899,51.79183,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.265224,9.233162,9.225837,9.064686,9.156249,0,0,14.70387,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:15:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.94171,51.33899,51.79183,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.265224,9.233162,9.225837,9.064686,9.156249,0,0,14.58478,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:16:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.94171,51.33899,51.79183,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.265224,9.233162,9.225837,9.064686,9.156249,0,0,14.59252,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:17:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.75636,51.33899,51.60655,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.265224,9.233162,9.225837,9.064686,9.156249,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:18:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.62808,51.24239,51.47832,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.468102,9.43573,9.374195,9.216415,9.364684,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:19:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.62808,51.02552,51.47832,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.566006,9.533485,9.527991,9.373707,9.46527,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:20:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.62808,51.02552,51.47832,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.566006,9.533485,9.527991,9.373707,9.46527,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:21:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.62808,51.02552,51.47832,50.81649,50.81649,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.566006,9.533485,9.527991,9.373707,9.46527,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:22:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.62808,51.02552,51.47832,50.68857,50.69854,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.566006,9.533485,9.527991,9.373707,9.46527,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:23:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.52093,51.02552,51.42367,50.50308,50.50308,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,8.743178,8.73486,8.673953,8.724188,8.704541,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:24:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.31445,51.02552,51.16482,50.50308,50.50308,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.055635,8.97669,9.021439,8.810175,8.961669,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:25:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.31445,50.69759,51.16482,50.50308,50.50308,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.118252,9.19471,9.066535,8.984577,8.961669,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
06/13/2025,00:26:00,35.8749,36.39496,34.41917,34.38451,34.97366,34.21125,33.72618,33.76083,34.28055,33.93407,30.15969,29.95205,30.29813,30.15969,31.16345,31.37115,31.19807,30.67884,27.5652,27.49604,27.59978,27.49604,34.41917,34.34986,34.69639,34.59242,35.80556,36.49899,32.30605,32.61772,32.30605,32.30605,34.83502,31.54427,53.88279,53.74336,55.24265,52.31445,50.67722,51.16482,50.50308,50.50308,31.37115,32.23678,32.02901,32.34068,33.48367,32.27142,9.118252,9.19471,9.066535,8.984577,9.072401,0,0,14.53559,0,0,39.10064,40.90567,40.03774,39.41297,40.94039,39.51709,35.49358,36.04823,0,0,-3.00325,0,0,0,0,0,0,0,48.7971,43.37185,33.31047,33.44902,33.31047,33.20655,31.99438,32.40992,31.95975,32.06364
