Date,Time,1LAC23CT101_XQ02.Out.Average,1LAC23CT102_XQ02.Out.Average,1LAC23CT103_XQ02.Out.Average,1LAC23CT104_XQ02.Out.Average,1LAC23CT105_XQ02.Out.Average,1LAC23CT106_XQ02.Out.Average,1LAC23CT107_XQ02.Out.Average,1LAC23CT108_XQ02.Out.Average,1LAC23CT109_XQ02.Out.Average,1LAC23CT110_XQ02.Out.Average,1PGB41CT101_XQ02.Out.Average,1PGB41CT102_XQ02.Out.Average,1PGB41CT103_XQ02.Out.Average,1PGB41CT104_XQ02.Out.Average,1PGB41CT105_XQ02.Out.Average,1PGB41CT106_XQ02.Out.Average,1PGB41CT107_XQ02.Out.Average,1PGB41CT108_XQ02.Out.Average,1PGB41CT109_XQ02.Out.Average,1PGB41CT110_XQ02.Out.Average,1PGB41CT111_XQ02.Out.Average,1PGB41CT112_XQ02.Out.Average,1LAC13CT101_XQ02.Out.Average,1LAC13CT102_XQ02.Out.Average,1LAC13CT103_XQ02.Out.Average,1LAC13CT104_XQ02.Out.Average,1LAC13CT105_XQ02.Out.Average,1LAC13CT106_XQ02.Out.Average,1LAC03CT105_XQ02.Out.Average,1LAC03CT106_XQ02.Out.Average,1LAC03CT107_XQ02.Out.Average,1LAC03CT108_XQ02.Out.Average,1LAC03CT103_XQ02.Out.Average,1LAC03CT104_XQ02.Out.Average,1LAB13CT103_XQ02.Out.Average,1LAB13CT104_XQ02.Out.Average,1LAB13CT105_XQ02.Out.Average,1LAB23CT101_XQ02.Out.Average,1LAB23CT102_XQ02.Out.Average,1LAB23CT103_XQ02.Out.Average,1LAB13CT101_XQ02.Out.Average,1LAB13CT102_XQ02.Out.Average,1LAC13CT107_XQ02.Out.Average,1LAC13CT108_XQ02.Out.Average,1LAC03CT123_XQ02.Out.Average,1LAC03CT124_XQ02.Out.Average,1LAC03CT109_XQ02.Out.Average,1LAC03CT110_XQ02.Out.Average,1LAB13CP101_XQ01.Out.Average,1LAB13CP102_XQ01.Out.Average,1LAB13CP105_XQ01.Out.Average,1LAB23CP101_XQ01.Out.Average,1LAB23CP102_XQ01.Out.Average,1MdbfpC_SucFlAct.Out.Average,1LAB13CF101_XQ01.Out.Average,1LAB13CF102_XQ01.Out.Average,1LAB13CP103_XQ01.Out.Average,1LAB13CP104_XQ01.Out.Average,1LAC03CT111_XQ02.Out.Average,1LAC03CT113_XQ02.Out.Average,1LAC03CT115_XQ02.Out.Average,1LAC03CT117_XQ02.Out.Average,1LAC03CT119_XQ02.Out.Average,1LAC03CT121_XQ02.Out.Average,1LAC03CT125_XQ02.Out.Average,1LAC03CT126_XQ02.Out.Average,1LAC23CS101_XQ50.Out.Average,1LAC23CS102_XQ50.Out.Average,1LAC03AP001_XQ06.Out.Average,1LAC03AA101_XQ50.Out.Average,1LAC23CP101_XQ01.Out.Average,1LAC23CP102_XQ01.Out.Average,1LAC23CP103_XQ01.Out.Average,1LAC23CP104_XQ01.Out.Average,1LAC23CP105_XQ01.Out.Average,1LAC23CP106_XQ01.Out.Average,1LAC03CT101_XQ02.Out.Average,1LAC03CT102_XQ02.Out.Average,1LAC23CT111_XQ02.Out.Average,1LAC23CT112_XQ02.Out.Average,1LAC23CT113_XQ02.Out.Average,1LAC23CT114_XQ02.Out.Average,1LAC23CT115_XQ02.Out.Average,1LAC23CT116_XQ02.Out.Average,1LAC23CT117_XQ02.Out.Average,1LAC23CT118_XQ02.Out.Average
04/30/2026,18:11:00,44.16128,45.73693,50.60898,51.97688,53.03677,34.28936,32.70184,31.99437,34.09775,33.13732,36.11771,38.02498,35.97899,38.05975,32.2023,36.32579,37.33128,32.95084,28.67193,28.63734,28.70652,28.60275,48.45282,48.00381,39.30885,39.34355,41.44067,42.84625,32.16751,33.06803,36.11756,35.69962,34.52311,32.27156,105.5663,106.4678,106.7648,105.4061,100.3124,102.4063,111.2391,111.1989,38.38049,39.38162,35.64724,35.21634,37.74767,31.6483,4.554526,24.95447,24.96181,30.16985,30.39628,176.8641,62.58855,63.80042,0,0,43.1287,43.64672,42.74643,42.25128,42.88539,42.27022,38.79713,36.67235,973.2001,960.4572,145.082,0,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,60.44321,53.66361,51.17463,49.47838,51.71659,34.21132,33.44537,31.95975,30.54056,31.16345
04/30/2026,18:12:00,45.47902,46.87239,50.8862,53.22017,54.14719,34.80034,33.6222,31.99437,34.55777,33.29604,35.60564,38.02498,35.13173,38.05975,31.64065,35.72467,37.33128,32.86026,28.67193,28.63734,28.70652,28.60275,48.41392,47.8923,39.63041,39.56622,41.76824,43.26264,32.16751,33.06803,36.11756,35.87485,34.52311,32.27156,108.6215,109.0566,110.4971,110.3954,106.2999,107.9082,111.6493,111.6302,38.95788,39.75444,36.56833,35.21634,37.74767,31.6483,4.400524,24.95447,24.96181,30.16985,30.50176,176.2657,62.19328,63.12131,0,0,43.1287,44.27543,42.74643,42.78119,43.37914,42.98971,39.30886,36.79407,974.8416,962.2428,145.8864,0,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,60.44321,54.82565,52.49152,51.55848,52.94686,34.7408,33.96865,31.95975,31.22889,31.16345
04/30/2026,18:13:00,46.61055,48.04491,50.8862,53.95885,54.90119,35.24483,33.6222,31.99437,34.55777,34.24596,35.11234,38.02498,34.97374,38.05975,31.19815,35.25108,38.21219,32.86026,28.67193,28.63734,28.70652,28.60275,48.54177,48.06745,39.77492,39.76342,42.06519,43.66338,32.97382,33.06803,36.24326,35.87485,34.52311,33.05087,110.1176,110.2858,112.2333,112.4684,109.2908,110.5499,111.7047,111.8687,39.32233,40.10833,36.56833,35.21634,37.74767,32.11015,4.400524,24.95447,24.96181,30.16985,30.50176,176.2534,62.15186,63.27559,0,0,43.1287,44.27543,42.74643,42.78119,43.96266,42.98971,39.78465,37.78222,975.1454,962.3345,145.5896,0,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,60.44321,56.41227,53.60397,52.94045,53.88282,35.25087,34.79912,31.95975,31.61356,31.16345
04/30/2026,18:14:00,47.50954,49.12734,51.19201,54.58012,56.00999,35.80559,33.6222,32.2535,35.36465,34.24596,35.11234,38.02498,34.97374,38.52161,31.19815,35.25108,38.33727,32.03006,28.67193,28.63734,28.70652,28.60275,48.66489,48.40681,40.00303,40.03773,42.26011,43.96056,33.20657,33.18474,37.12317,35.87485,34.52311,33.27583,110.9352,111.0634,113.1655,113.5551,110.9504,111.9288,111.7047,111.9531,39.67584,40.42244,36.64723,35.21634,37.74767,32.65232,4.400524,24.95447,24.90794,30.16985,30.50176,175.8335,61.88647,62.76306,0,0,43.1287,44.27543,43.5284,42.85761,43.96266,42.98971,40.38491,37.78222,975.7969,962.9729,145.4353,0,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,61.22944,58.30484,54.59887,54.11074,55.09782,35.25087,34.97366,31.95975,31.61356,31.50767
04/30/2026,18:15:00,48.31685,49.84141,51.93112,55.42789,56.3904,35.83499,33.64883,32.99876,35.59756,34.24596,35.11234,38.02498,34.97374,39.06598,31.19815,35.25108,38.33727,31.85598,28.67193,28.63734,28.70652,28.60275,48.88477,48.58828,40.29242,40.23347,42.5991,44.25766,33.20657,34.14201,37.12317,35.87485,34.52311,33.27583,111.2789,111.3706,113.6067,114.1429,111.7862,112.6314,111.9631,111.9531,39.86749,40.73668,37.60874,35.21634,37.74767,32.65232,4.400524,24.67627,24.6212,30.78615,31.12842,178.7346,63.97849,64.88724,0,0,43.1287,44.8395,43.75412,43.78888,43.9903,43.93697,40.38491,37.78222,1026.371,1013.099,145.5289,0.4384687,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,62.25278,60.09698,54.8591,54.81377,55.40148,35.25087,35.73731,31.95975,31.61356,32.16748
04/30/2026,18:16:00,48.62307,50.8865,51.93112,55.69609,57.02171,36.91508,34.62708,32.99876,35.65928,34.24596,35.11234,38.02498,34.91412,39.06598,31.10464,35.25108,38.43425,31.85598,28.67193,28.63734,28.70652,28.60275,49.07646,48.6272,40.36497,40.35017,42.73026,44.484,33.20657,34.14201,37.12317,35.87485,34.52311,33.62577,111.5853,111.5273,113.6842,114.4003,112.2841,113.039,112.1495,112.1312,40.17662,41.02839,37.60874,35.21634,37.74767,32.65232,4.400524,24.65415,24.6212,31.7669,32.01253,181.8494,66.18414,66.9915,0,0,43.1287,45.28361,43.75412,43.78888,45.00539,44.03219,41.15971,38.13267,1088.38,1074.023,145.5046,1.069616,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,63.4395,62.3654,55.66205,55.45188,56.18445,35.25087,35.9789,32.41965,31.61356,32.16748
04/30/2026,18:17:00,49.84637,51.54074,51.93112,55.72421,57.02171,36.91508,34.62708,32.99876,36.63772,34.63273,34.37478,38.02498,33.96886,39.06598,30.19437,35.25108,39.37828,31.85598,28.67193,28.63734,28.70652,28.60275,49.38527,49.00595,40.66264,40.60852,42.92015,44.78284,33.20657,34.14201,37.12317,36.18,35.58898,34.3498,111.7663,111.779,114.0121,114.5804,112.5773,113.3388,112.389,112.3706,40.34747,41.31503,37.60874,35.51122,37.74767,32.65232,4.400524,24.65415,24.6212,32.74499,32.82826,184.7049,68.33764,69.16383,0,0,43.1287,45.28361,43.75412,43.78888,45.00539,44.03219,41.53078,38.85778,1144.759,1129.5,145.9943,1.877045,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,64.90825,64.32336,55.94027,55.81606,56.18445,35.25087,36.00522,32.99869,31.61356,32.16748
04/30/2026,18:18:00,49.87624,52.03574,51.93112,56.77751,57.99123,37.51512,34.62708,32.99876,36.63772,35.3203,34.07279,38.02498,33.96886,39.06598,30.19437,35.25108,39.37828,31.85598,28.67193,28.63734,28.70652,28.60275,49.49837,49.2641,40.67566,40.73207,43.13187,44.97996,33.51022,34.14201,37.80372,36.91513,35.59757,34.3498,111.9671,111.992,114.1813,114.9294,112.8854,113.637,112.7642,112.7482,40.52375,41.53073,38.23873,36.22159,37.74767,32.65232,4.400524,24.65415,24.6212,32.84807,33.03118,184.7625,68.37928,69.36543,0,0,43.1287,45.28361,43.75412,43.78888,45.00539,44.03219,41.53078,38.85778,1147.396,1132.268,146.1947,1.877045,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,66.82213,66.5762,55.94027,56.46348,56.18445,35.25087,36.98452,32.99869,32.50061,32.16748
04/30/2026,18:19:00,50.90237,52.85425,51.93112,56.77751,58.06871,37.95561,34.83766,32.99876,36.94917,35.3203,34.07279,38.02498,33.96886,39.06598,30.19437,35.25108,39.37828,31.85598,28.67193,28.63734,28.70652,28.60275,49.92672,49.63352,40.97511,40.959,43.26762,45.17928,34.24588,34.14201,38.12915,36.91513,35.59757,34.3498,112.308,112.2561,114.4537,115.2114,113.2732,113.9083,113.227,113.2043,40.77588,41.8098,38.61484,36.22159,37.74767,32.65232,4.400524,24.65415,24.6212,32.84807,33.03118,184.844,68.45637,69.22316,0,0,43.1287,45.28361,44.755,44.42234,45.00539,44.51202,42.14266,38.85778,1148.417,1133.37,146.1262,1.877045,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,68.41247,68.41277,55.94027,56.46348,56.33342,35.25087,36.98452,32.99869,32.68704,32.16748
04/30/2026,18:20:00,51.02554,53.04624,51.93112,56.77751,58.06871,37.95561,35.63221,32.99876,37.64346,35.3203,34.07279,38.02498,33.96886,39.06598,30.19437,35.25108,39.37828,31.85598,28.67193,28.63734,28.70652,28.60275,49.94593,49.62833,41.13456,41.04457,43.42717,45.43779,34.24588,34.77123,38.12915,36.91513,35.59757,34.98903,112.6502,112.6711,114.8371,115.5488,113.6296,114.2402,113.9579,113.9259,40.87095,41.93916,38.61484,36.22159,37.74767,32.65232,4.147631,24.65415,24.6212,33.43757,33.63818,187.4616,70.44335,71.24425,0,0,43.1287,45.28361,44.76206,44.83161,45.25026,45.04025,42.53799,39.10215,1194.534,1178.878,146.4279,2.693371,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,70.4099,70.41399,56.57378,56.46348,57.23108,35.25087,36.98452,32.99869,32.68704,32.16748
04/30/2026,18:21:00,51.5237,53.91241,51.93112,56.77751,58.06871,38.45185,35.63221,33.45912,37.64346,35.3203,34.07279,38.02498,33.96886,39.06598,30.19437,35.25108,39.37828,31.85598,28.67193,28.63734,28.70652,28.60275,49.94593,49.57554,41.32236,41.04457,43.61509,45.49218,34.24588,35.14689,38.12915,36.91513,35.59757,35.45893,113.2494,113.3002,115.3111,116.0791,114.0901,114.7334,114.77,114.7603,41.06523,42.19064,38.61484,36.22159,37.74767,33.58301,4.100414,24.65415,24.6212,34.57648,34.98952,191.5102,73.65532,74.48813,0,0,43.1287,45.68025,44.76206,44.83161,46.01381,45.04025,42.53799,39.86412,1267.787,1251.555,146.7594,3.74398,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,72.07243,72.22678,56.95199,56.46348,57.23108,35.25087,37.23737,32.99869,32.68704,32.16748
04/30/2026,18:22:00,52.03567,54.16172,51.93112,56.97301,58.06871,38.96184,35.63221,34.03795,38.18944,35.5279,34.07279,38.02498,33.96886,39.06598,30.19437,35.25108,39.37828,31.85598,28.67193,28.63734,28.70652,28.60275,50.14642,49.79464,41.32236,41.30785,43.76934,45.72169,34.24588,35.14689,38.12915,36.91513,36.46152,35.45893,113.9439,114.0011,116.0695,116.7479,114.7263,115.4863,116.2086,116.1565,41.21818,42.34482,39.12791,36.22159,37.74767,33.65684,4.100414,24.54837,24.6212,37.37254,37.64018,199.4618,79.94383,80.87059,0,0,43.1287,46.29203,44.76206,44.83161,46.01381,45.04025,42.71566,39.86412,1407.591,1389.16,148.7151,5.36027,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,73.96196,74.12639,56.95199,57.39834,57.31119,35.25087,38.02505,32.99869,32.68704,32.16748
04/30/2026,18:23:00,52.03567,54.20504,52.32779,57.7896,58.87141,39.06208,36.15443,34.081,38.64956,36.39501,34.07279,38.02498,33.96886,39.06598,30.19437,35.25108,39.37828,31.85598,28.67193,28.63734,28.70652,28.60275,50.55879,50.25513,41.5341,41.35707,43.92787,45.83993,34.74111,35.14689,38.97757,36.91513,36.60294,35.45893,114.9474,115.0308,117.0157,117.6469,115.5491,116.3558,118.2805,118.2608,41.29944,42.50327,39.62119,36.22159,37.74767,33.65684,4.100414,24.33002,24.29573,41.18312,41.63719,214.8735,93.2624,94.20789,0,0,43.1287,46.29203,44.76206,44.83161,46.01381,45.04025,43.54556,39.86412,1596.55,1576.554,152.5146,7.604695,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,75.66594,75.87129,57.86422,57.67719,58.32456,35.7807,38.02505,32.99869,32.68704,32.16748
04/30/2026,18:24:00,52.43267,55.17295,52.94174,57.7896,59.08116,40.03777,36.85728,35.04295,39.77307,36.39501,34.07279,38.02498,33.96886,39.06598,30.19437,35.25108,39.97822,31.85598,28.67193,28.63734,28.70652,28.60275,50.633,50.30688,41.66965,41.58932,43.92787,45.96288,35.28555,35.14689,39.13538,36.91513,36.60294,36.30067,116.6849,116.9709,118.7809,119.2501,117.0006,117.9104,120.7754,120.7374,41.53071,42.68342,39.62119,36.69978,37.74767,33.65684,4.100414,24.33002,24.29338,44.83757,45.0592,258.7588,135.1839,135.8116,0,0,43.1287,46.29203,44.76206,44.83161,46.01381,45.04025,43.54556,39.86412,1775.699,1751.708,157.3518,10.18311,3.20563,3.198488,3.172672,2.393653,2.393378,2.391456,77.36032,77.60187,59.27,58.75056,59.88837,36.32558,38.02505,32.99869,32.68704,32.5289
